insee_code,city_code,zip_code,label,latitude,longitude,department_name,department_number,region_name,region_geojson_name
67489,thal marmoutier,67440,thal marmoutier,48.697126607,7.341094669,bas-rhin,67,grand est,Grand Est
88409,st ame,88120,st ame,48.024374616,6.65262484,vosges,88,grand est,Grand Est
67491,tieffenbach,67290,tieffenbach,48.901985356,7.243822432,bas-rhin,67,grand est,Grand Est
88412,st benoit la chipotte,88700,st benoit la chipotte,48.355406557,6.749068899,vosges,88,grand est,Grand Est
67501,uttenheim,67150,uttenheim,48.412394454,7.59599717,bas-rhin,67,grand est,Grand Est
88436,st stail,88210,st stail,48.378495423,7.087632664,vosges,88,grand est,Grand Est
67507,ville,67220,ville,48.342897437,7.303546642,bas-rhin,67,grand est,Grand Est
88440,sandaucourt,88170,sandaucourt,48.261411361,5.843849527,vosges,88,grand est,Grand Est
67508,voellerdingen,67430,voellerdingen,48.971849489,7.136155792,bas-rhin,67,grand est,Grand Est
88443,sartes,88300,sartes,48.243715607,5.667963655,vosges,88,grand est,Grand Est
67515,waldolwisheim,67700,waldolwisheim,48.734119601,7.437262247,bas-rhin,67,grand est,Grand Est
88445,saulcy sur meurthe,88580,saulcy sur meurthe,48.242317212,6.949706908,vosges,88,grand est,Grand Est
67519,la wantzenau,67610,la wantzenau,48.659163165,7.831680589,bas-rhin,67,grand est,Grand Est
88449,savigny,88130,savigny,48.354995543,6.21816632,vosges,88,grand est,Grand Est
67521,weinbourg,67340,weinbourg,48.871597299,7.440483228,bas-rhin,67,grand est,Grand Est
88456,serocourt,88320,serocourt,48.098198103,5.890953422,vosges,88,grand est,Grand Est
67526,westhouse,67230,westhouse,48.407504417,7.573967089,bas-rhin,67,grand est,Grand Est
88462,le syndicat,88120,le syndicat,48.030305271,6.684530911,vosges,88,grand est,Grand Est
67528,weyer,67320,weyer,48.858913663,7.162061776,bas-rhin,67,grand est,Grand Est
88462,le syndicat,88120,le syndicat,48.030305271,6.684530911,vosges,88,grand est,Grand Est
67530,wickersheim wilshausen,67270,wickersheim wilshausen,48.780825984,7.534423379,bas-rhin,67,grand est,Grand Est
88464,tendon,88460,tendon,48.108081862,6.674976597,vosges,88,grand est,Grand Est
67537,wingen,67510,wingen,49.039125538,7.814413712,bas-rhin,67,grand est,Grand Est
88465,thaon les vosges,88150,thaon les vosges,48.252126542,6.423617381,vosges,88,grand est,Grand Est
67540,wintershouse,67590,wintershouse,48.795958207,7.706599617,bas-rhin,67,grand est,Grand Est
88472,thuillieres,88260,thuillieres,48.152500117,6.012452472,vosges,88,grand est,Grand Est
67543,wisches,67130,wisches,48.512387442,7.217034068,bas-rhin,67,grand est,Grand Est
88473,tignecourt,88320,tignecourt,48.045775986,5.894454344,vosges,88,grand est,Grand Est
67544,wissembourg,67160,wissembourg,49.018571646,7.962034727,bas-rhin,67,grand est,Grand Est
88475,tollaincourt,88320,tollaincourt,48.096188088,5.726183655,vosges,88,grand est,Grand Est
67545,witternheim,67230,witternheim,48.313564752,7.617618098,bas-rhin,67,grand est,Grand Est
88476,totainville,88500,totainville,48.326756679,5.984098327,vosges,88,grand est,Grand Est
67558,zinswiller,67110,zinswiller,48.915951697,7.580367518,bas-rhin,67,grand est,Grand Est
88486,vagney,88120,vagney,48.018534035,6.7239229510000005,vosges,88,grand est,Grand Est
67559,zittersheim,67290,zittersheim,48.900454666,7.337130591,bas-rhin,67,grand est,Grand Est
88499,velotte et tatignecourt,88270,velotte et tatignecourt,48.259686438,6.171705038,vosges,88,grand est,Grand Est
68002,altenach,68210,altenach,47.601689849,7.108613025,haut-rhin,68,grand est,Grand Est
88508,ville sur illon,88270,ville sur illon,48.170368524,6.212429627,vosges,88,grand est,Grand Est
68005,ammerschwihr,68410,ammerschwihr,48.119691705,7.259891792,haut-rhin,68,grand est,Grand Est
88513,vincey,88450,vincey,48.330460682,6.328475366,vosges,88,grand est,Grand Est
68012,aspach michelbach,68700,aspach michelbach,47.77440927,7.124291487,haut-rhin,68,grand est,Grand Est
88525,vroville,88500,vroville,48.286922095,6.172080312,vosges,88,grand est,Grand Est
68016,balgau,68740,balgau,47.927153819,7.532532901,haut-rhin,68,grand est,Grand Est
88530,xertigny,88220,xertigny,48.038655421,6.382216273,vosges,88,grand est,Grand Est
68018,balschwiller,68210,balschwiller,47.673204627,7.162839452,haut-rhin,68,grand est,Grand Est
68019,baltzenheim,68320,baltzenheim,48.098839002,7.553535695,haut-rhin,68,grand est,Grand Est
68022,battenheim,68390,battenheim,47.818443257,7.415488153,haut-rhin,68,grand est,Grand Est
68023,beblenheim,68980,beblenheim,48.15933058,7.341326716,haut-rhin,68,grand est,Grand Est
68028,bergheim,68750,bergheim,48.212376087,7.358544432,haut-rhin,68,grand est,Grand Est
68029,bergholtz,68500,bergholtz,47.920333045,7.24845249,haut-rhin,68,grand est,Grand Est
68032,berrwiller,68500,berrwiller,47.84559768,7.218191157,haut-rhin,68,grand est,Grand Est
68034,bettlach,68480,bettlach,47.511550873,7.422200015,haut-rhin,68,grand est,Grand Est
68037,biltzheim,68127,biltzheim,47.962440049,7.369698928,haut-rhin,68,grand est,Grand Est
68045,bourbach le bas,68290,bourbach le bas,47.772757084,7.052368457,haut-rhin,68,grand est,Grand Est
68046,bourbach le haut,68290,bourbach le haut,47.798434113,7.029584396,haut-rhin,68,grand est,Grand Est
68052,bretten,68780,bretten,47.70581481,7.063944621,haut-rhin,68,grand est,Grand Est
68056,brunstatt didenheim,68350,brunstatt didenheim,47.716059325,7.316816747,haut-rhin,68,grand est,Grand Est
68066,colmar,68000,colmar,48.109938104,7.38487511,haut-rhin,68,grand est,Grand Est
68073,dolleren,68290,dolleren,47.795825329,6.918805349,haut-rhin,68,grand est,Grand Est
68074,durlinsdorf,68480,durlinsdorf,47.491752839,7.234133424,haut-rhin,68,grand est,Grand Est
68088,feldkirch,68540,feldkirch,47.856134425,7.272904688,haut-rhin,68,grand est,Grand Est
68089,fellering,68470,fellering,47.920755649,6.930649173,haut-rhin,68,grand est,Grand Est
68091,fessenheim,68740,fessenheim,47.909937862,7.53294948,haut-rhin,68,grand est,Grand Est
68092,fislis,68480,fislis,47.513694598,7.382296609,haut-rhin,68,grand est,Grand Est
68095,fortschwihr,68320,fortschwihr,48.085131259,7.452223979,haut-rhin,68,grand est,Grand Est
68097,freland,68240,freland,48.183454895,7.187741729,haut-rhin,68,grand est,Grand Est
68102,geishouse,68690,geishouse,47.888547462,7.071407865,haut-rhin,68,grand est,Grand Est
68105,gildwiller,68210,gildwiller,47.696320044,7.139798503,haut-rhin,68,grand est,Grand Est
68106,goldbach altenbach,68760,goldbach altenbach,47.879594346,7.105464081,haut-rhin,68,grand est,Grand Est
68107,gommersdorf,68210,gommersdorf,47.641191322,7.132518557,haut-rhin,68,grand est,Grand Est
68110,grussenheim,68320,grussenheim,48.145837099,7.492416881,haut-rhin,68,grand est,Grand Est
68114,guevenatten,68210,guevenatten,47.682773665,7.083658731,haut-rhin,68,grand est,Grand Est
68117,gunsbach,68140,gunsbach,48.061621463,7.165259635,haut-rhin,68,grand est,Grand Est
68132,helfrantzkirch,68510,helfrantzkirch,47.604277042,7.414044603,haut-rhin,68,grand est,Grand Est
68135,hesingue,68220,hesingue,47.57979209,7.516172902,haut-rhin,68,grand est,Grand Est
68138,hirsingue,68560,hirsingue,47.588799147,7.251639847,haut-rhin,68,grand est,Grand Est
68154,illzach,68110,illzach,47.773747433,7.359769066,haut-rhin,68,grand est,Grand Est
68155,ingersheim,68040,ingersheim,48.101487398,7.311320084,haut-rhin,68,grand est,Grand Est
68158,jettingen,68130,jettingen,47.5960254,7.378649151,haut-rhin,68,grand est,Grand Est
68160,kappelen,68510,kappelen,47.613341059,7.440973152,haut-rhin,68,grand est,Grand Est
68163,kembs,68680,kembs,47.67972509,7.500490477,haut-rhin,68,grand est,Grand Est
68175,lapoutroie,68650,lapoutroie,48.159976169,7.159189592,haut-rhin,68,grand est,Grand Est
68180,leimbach,68800,leimbach,47.793189101,7.095406384,haut-rhin,68,grand est,Grand Est
68181,levoncourt,68480,levoncourt,47.447123112,7.194088949,haut-rhin,68,grand est,Grand Est
68184,liebsdorf,68480,liebsdorf,47.478756773,7.222852195,haut-rhin,68,grand est,Grand Est
68188,linthal,68610,linthal,47.952356548,7.093970825,haut-rhin,68,grand est,Grand Est
68194,lutter,68480,lutter,47.458141008,7.371348352,haut-rhin,68,grand est,Grand Est
68198,magstatt le haut,68510,magstatt le haut,47.627323456,7.394345231,haut-rhin,68,grand est,Grand Est
68202,mertzen,68210,mertzen,47.58715205,7.12908059,haut-rhin,68,grand est,Grand Est
68203,merxheim,68500,merxheim,47.909446311,7.301945437,haut-rhin,68,grand est,Grand Est
68205,meyenheim,68890,meyenheim,47.915258731,7.377620104,haut-rhin,68,grand est,Grand Est
68207,michelbach le bas,68730,michelbach le bas,47.593853465,7.464961048,haut-rhin,68,grand est,Grand Est
68208,michelbach le haut,68220,michelbach le haut,47.563392006,7.438001091,haut-rhin,68,grand est,Grand Est
68210,mittlach,68380,mittlach,47.995063645,7.019400187,haut-rhin,68,grand est,Grand Est
68211,mitzach,68470,mitzach,47.860544189,6.997721694,haut-rhin,68,grand est,Grand Est
68216,mooslargue,68580,mooslargue,47.510157705,7.212764815,haut-rhin,68,grand est,Grand Est
68221,muespach,68640,muespach,47.54957589,7.372682282,haut-rhin,68,grand est,Grand Est
68224,mulhouse,68200,mulhouse,47.748996149,7.325470995,haut-rhin,68,grand est,Grand Est
68225,munchhouse,68740,munchhouse,47.856958578,7.448113891,haut-rhin,68,grand est,Grand Est
68227,muntzenheim,68320,muntzenheim,48.100455446,7.469141041,haut-rhin,68,grand est,Grand Est
68230,nambsheim,68740,nambsheim,47.941716298,7.56444967,haut-rhin,68,grand est,Grand Est
68232,neuwiller,68220,neuwiller,47.524396983,7.513859609,haut-rhin,68,grand est,Grand Est
68240,illtal,68960,illtal,47.563811568,7.299977348,haut-rhin,68,grand est,Grand Est
68247,oderen,68830,oderen,47.928246826,6.993806603,haut-rhin,68,grand est,Grand Est
68249,orbey,68370,orbey,48.115205809,7.135469135,haut-rhin,68,grand est,Grand Est
68252,ostheim,68150,ostheim,48.156508005,7.372674975,haut-rhin,68,grand est,Grand Est
68257,pfetterhouse,68480,pfetterhouse,47.50691357,7.168049061,haut-rhin,68,grand est,Grand Est
68262,ranspach,68470,ranspach,47.905303282,7.021829953,haut-rhin,68,grand est,Grand Est
68269,ribeauville,68150,ribeauville,48.206357203,7.286578024,haut-rhin,68,grand est,Grand Est
68277,riquewihr,68340,riquewihr,48.178797861,7.273178866,haut-rhin,68,grand est,Grand Est
68285,rorschwihr,68590,rorschwihr,48.218667884,7.366826296,haut-rhin,68,grand est,Grand Est
68289,ruelisheim,68270,ruelisheim,47.822854033,7.352297558,haut-rhin,68,grand est,Grand Est
68290,rustenhart,68740,rustenhart,47.941199518,7.475984176,haut-rhin,68,grand est,Grand Est
68294,ste croix aux mines,68160,ste croix aux mines,48.2681398,7.207821626,haut-rhin,68,grand est,Grand Est
68296,st hippolyte,68590,st hippolyte,48.238913658,7.344946763,haut-rhin,68,grand est,Grand Est
68297,st louis,68300,st louis,47.602157983,7.540686761,haut-rhin,68,grand est,Grand Est
68297,st louis,68300,st louis,47.602157983,7.540686761,haut-rhin,68,grand est,Grand Est
68298,ste marie aux mines,68160,ste marie aux mines,48.228748164,7.169123034,haut-rhin,68,grand est,Grand Est
68300,sausheim,68390,sausheim,47.782178284,7.400383923,haut-rhin,68,grand est,Grand Est
68303,schwoben,68130,schwoben,47.607770853,7.297886081,haut-rhin,68,grand est,Grand Est
68306,seppois le haut,68580,seppois le haut,47.529905176,7.188704534,haut-rhin,68,grand est,Grand Est
68322,steinbach,68700,steinbach,47.822328396,7.139452227,haut-rhin,68,grand est,Grand Est
68331,sundhoffen,68280,sundhoffen,48.043049137,7.421841395,haut-rhin,68,grand est,Grand Est
68332,tagolsheim,68720,tagolsheim,47.655365307,7.264649181,haut-rhin,68,grand est,Grand Est
68338,turckheim,68230,turckheim,48.086367454,7.25117535,haut-rhin,68,grand est,Grand Est
68341,uffheim,68510,uffheim,47.644484689,7.437875461,haut-rhin,68,grand est,Grand Est
68360,weckolsheim,68600,weckolsheim,48.003097475,7.497604831,haut-rhin,68,grand est,Grand Est
68366,wickerschwihr,68320,wickerschwihr,48.111035301,7.440176071,haut-rhin,68,grand est,Grand Est
68370,wildenstein,68820,wildenstein,47.987611427,6.964459476,haut-rhin,68,grand est,Grand Est
68374,wintzenheim,68920,wintzenheim,48.063436018,7.271159247,haut-rhin,68,grand est,Grand Est
68379,wolfgantzen,68600,wolfgantzen,48.028074364,7.496836408,haut-rhin,68,grand est,Grand Est
68340,ueberstrass,68580,ueberstrass,47.546263652,7.152871281,haut-rhin,68,grand est,Grand Est
68342,uffholtz,68700,uffholtz,47.829594381,7.164812729,haut-rhin,68,grand est,Grand Est
68343,ungersheim,68190,ungersheim,47.873466992,7.305432021,haut-rhin,68,grand est,Grand Est
68345,urschenheim,68320,urschenheim,48.080543586,7.490679888,haut-rhin,68,grand est,Grand Est
68349,village neuf,68128,village neuf,47.610014168,7.56862283,haut-rhin,68,grand est,Grand Est
68351,vogelgrun,68600,vogelgrun,48.010655215,7.584858583,haut-rhin,68,grand est,Grand Est
68353,wahlbach,68130,wahlbach,47.629834781,7.34612245,haut-rhin,68,grand est,Grand Est
68364,westhalten,68250,westhalten,47.96675669,7.255847498,haut-rhin,68,grand est,Grand Est
68367,widensolen,68320,widensolen,48.058175493,7.483047108,haut-rhin,68,grand est,Grand Est
68368,wihr au val,68230,wihr au val,48.054755103,7.197993822,haut-rhin,68,grand est,Grand Est
68374,wintzenheim,68124,wintzenheim,48.063436018,7.271159247,haut-rhin,68,grand est,Grand Est
68377,wittersdorf,68130,wittersdorf,47.615981737,7.273081939,haut-rhin,68,grand est,Grand Est
68381,wuenheim,68500,wuenheim,47.869026047,7.186005556,haut-rhin,68,grand est,Grand Est
68334,thann,68800,thann,47.814087874,7.094668866,haut-rhin,68,grand est,Grand Est
68337,traubach le haut,68210,traubach le haut,47.670288008,7.094925712,haut-rhin,68,grand est,Grand Est
68354,walbach,68230,walbach,48.070375962,7.207849906,haut-rhin,68,grand est,Grand Est
68361,wegscheid,68290,wegscheid,47.815196016,6.97689917,haut-rhin,68,grand est,Grand Est
68365,wettolsheim,68920,wettolsheim,48.051942908,7.306466817,haut-rhin,68,grand est,Grand Est
68372,willer sur thur,68760,willer sur thur,47.851825626,7.080076592,haut-rhin,68,grand est,Grand Est
68376,wittenheim,68270,wittenheim,47.810609348,7.31259278,haut-rhin,68,grand est,Grand Est
68383,zellenberg,68340,zellenberg,48.175317508,7.360405099,haut-rhin,68,grand est,Grand Est
88010,aouze,88170,aouze,48.384482916,5.866716837,vosges,88,grand est,Grand Est
88019,autigny la tour,88300,autigny la tour,48.415000446,5.780276843,vosges,88,grand est,Grand Est
88022,auzainvilliers,88140,auzainvilliers,48.236391636,5.852510483,vosges,88,grand est,Grand Est
88026,aydoilles,88600,aydoilles,48.210103044,6.571657061,vosges,88,grand est,Grand Est
88029,la voge les bains,88240,la voge les bains,48.015014927,6.252987176,vosges,88,grand est,Grand Est
88036,barville,88300,barville,48.378113854,5.76988978,vosges,88,grand est,Grand Est
88037,basse sur le rupt,88120,basse sur le rupt,47.986598667,6.767909597,vosges,88,grand est,Grand Est
88040,bayecourt,88150,bayecourt,48.270586862,6.492314772,vosges,88,grand est,Grand Est
88041,bazegney,88270,bazegney,48.26603213,6.231614535,vosges,88,grand est,Grand Est
88048,bellefontaine,88370,bellefontaine,48.010425807,6.464335989,vosges,88,grand est,Grand Est
88056,bettoncourt,88500,bettoncourt,48.341215251,6.166319841,vosges,88,grand est,Grand Est
88060,blemerey,88500,blemerey,48.357916282,6.042830391,vosges,88,grand est,Grand Est
88068,la bourgonce,88470,la bourgonce,48.302739109,6.810358869,vosges,88,grand est,Grand Est
88070,bouxurulles,88130,bouxurulles,48.33147657,6.231874151,vosges,88,grand est,Grand Est
88071,bouzemont,88270,bouzemont,48.250680412,6.24017904,vosges,88,grand est,Grand Est
88073,brantigny,88130,brantigny,48.347186348,6.277730728,vosges,88,grand est,Grand Est
88092,charmois l orgueilleux,88270,charmois l orgueilleux,48.091252135,6.261406922,vosges,88,grand est,Grand Est
88093,chatas,88210,chatas,48.364989844,7.038487892,vosges,88,grand est,Grand Est
88095,chatenois,88170,chatenois,48.309334425,5.826499784,vosges,88,grand est,Grand Est
88096,chatillon sur saone,88410,chatillon sur saone,47.949170182,5.877555312,vosges,88,grand est,Grand Est
88107,clerey la cote,88630,clerey la cote,48.484663789,5.76227921,vosges,88,grand est,Grand Est
88108,le clerjus,88240,le clerjus,47.975593824,6.331495073,vosges,88,grand est,Grand Est
88126,darnieulles,88390,darnieulles,48.197540423,6.339040658,vosges,88,grand est,Grand Est
88134,dinoze,88000,dinoze,48.138819378,6.481495874,vosges,88,grand est,Grand Est
88138,dombasle devant darney,88260,dombasle devant darney,48.127156047,6.076884315,vosges,88,grand est,Grand Est
88141,dombrot sur vair,88170,dombrot sur vair,48.2645616,5.890072149,vosges,88,grand est,Grand Est
88156,doncieres,88700,doncieres,48.391564903,6.637000616,vosges,88,grand est,Grand Est
88160,epinal,88000,epinal,48.163226366,6.479839946,vosges,88,grand est,Grand Est
88162,esley,88260,esley,48.175670178,6.058430477,vosges,88,grand est,Grand Est
88164,estrennes,88500,estrennes,48.25982356,6.055396436,vosges,88,grand est,Grand Est
88165,etival clairefontaine,88480,etival clairefontaine,48.364406873,6.843447856,vosges,88,grand est,Grand Est
88167,faucompierre,88460,faucompierre,48.140584134,6.6643171720000005,vosges,88,grand est,Grand Est
88168,fauconcourt,88700,fauconcourt,48.373343732,6.538110107,vosges,88,grand est,Grand Est
88180,frain,88320,frain,48.082983049,5.880870948,vosges,88,grand est,Grand Est
88181,fraize,88230,fraize,48.18678756,7.018174039,vosges,88,grand est,Grand Est
88186,frenelle la petite,88500,frenelle la petite,48.349447934,6.062618345,vosges,88,grand est,Grand Est
88196,gerardmer,88400,gerardmer,48.065152046,6.859203221,vosges,88,grand est,Grand Est
88197,gerbamont,88120,gerbamont,48.003006118,6.768563783,vosges,88,grand est,Grand Est
88205,girmont val d ajol,88340,girmont val d ajol,47.950164156,6.567615598,vosges,88,grand est,Grand Est
88212,grand,88350,grand,48.392984174,5.479235222,vosges,88,grand est,Grand Est
88216,grandvillers,88600,grandvillers,48.236479005,6.667818404,vosges,88,grand est,Grand Est
88218,granges aumontzey,88640,granges aumontzey,48.131328375,6.806971862,vosges,88,grand est,Grand Est
88222,gugnecourt,88600,gugnecourt,48.247258772,6.622572839,vosges,88,grand est,Grand Est
88225,hadol,88220,hadol,48.082170351,6.456044705,vosges,88,grand est,Grand Est
88227,hagneville et roncourt,88300,hagneville et roncourt,48.246144924,5.789942911,vosges,88,grand est,Grand Est
88229,harchechamp,88300,harchechamp,48.405705969,5.800758394,vosges,88,grand est,Grand Est
88231,hareville,88800,hareville,48.203812971,6.016838772,vosges,88,grand est,Grand Est
88233,harol,88270,harol,48.144031285,6.247069874,vosges,88,grand est,Grand Est
88236,la haye,88240,la haye,48.062239354,6.205749534,vosges,88,grand est,Grand Est
88242,houeville,88300,houeville,48.36981588,5.806813046,vosges,88,grand est,Grand Est
88243,housseras,88700,housseras,48.308310109,6.736055981,vosges,88,grand est,Grand Est
88247,igney,88150,igney,48.276124201,6.389248549,vosges,88,grand est,Grand Est
88250,jarmenil,88550,jarmenil,48.114690455,6.592793567,vosges,88,grand est,Grand Est
88260,langley,88130,langley,48.36016151,6.331946598,vosges,88,grand est,Grand Est
88265,lemmecourt,88300,lemmecourt,48.263512582,5.732950467,vosges,88,grand est,Grand Est
88267,lerrain,88260,lerrain,48.132618662,6.144269451,vosges,88,grand est,Grand Est
88275,lubine,88490,lubine,48.317702257,7.166670334,vosges,88,grand est,Grand Est
88283,malaincourt,88140,malaincourt,48.224857966,5.767775901,vosges,88,grand est,Grand Est
88292,mattaincourt,88500,mattaincourt,48.278022788,6.12909872,vosges,88,grand est,Grand Est
88299,menil en xaintois,88500,menil en xaintois,48.30258885,5.973426398,vosges,88,grand est,Grand Est
88312,morelmaison,88170,morelmaison,48.321072957,5.915968997,vosges,88,grand est,Grand Est
88314,morizecourt,88320,morizecourt,48.071423492,5.858737634,vosges,88,grand est,Grand Est
88322,la neuveville devant lepanges,88600,la neuveville devant lepanges,48.153916254,6.665464192,vosges,88,grand est,Grand Est
88324,la neuveville sous chatenois,88170,la neuveville sous chatenois,48.286978018,5.872775937,vosges,88,grand est,Grand Est
88325,la neuveville sous montfort,88800,la neuveville sous montfort,48.228722276,6.017582042,vosges,88,grand est,Grand Est
88331,nonzeville,88600,nonzeville,48.265134781,6.633596418,vosges,88,grand est,Grand Est
88338,ortoncourt,88700,ortoncourt,48.367909237,6.509523582,vosges,88,grand est,Grand Est
88340,padoux,88700,padoux,48.287359334,6.565519345,vosges,88,grand est,Grand Est
88343,parey sous montfort,88800,parey sous montfort,48.25109974,5.946274061,vosges,88,grand est,Grand Est
88348,pierrepont sur l arentele,88600,pierrepont sur l arentele,48.264064029,6.6615388410000005,vosges,88,grand est,Grand Est
88355,portieux,88330,portieux,48.348199031,6.35563701,vosges,88,grand est,Grand Est
88360,provencheres les darney,88260,provencheres les darney,48.123829376,5.96242921,vosges,88,grand est,Grand Est
88363,punerot,88630,punerot,48.477207069,5.814992642,vosges,88,grand est,Grand Est
88364,puzieux,88500,puzieux,48.335244671,6.100180809,vosges,88,grand est,Grand Est
88374,rapey,88130,rapey,48.317439851,6.252249018,vosges,88,grand est,Grand Est
88379,rehaincourt,88330,rehaincourt,48.361724935,6.470020254,vosges,88,grand est,Grand Est
88393,rollainville,88300,rollainville,48.355226591,5.740612684,vosges,88,grand est,Grand Est
88398,les rouges eaux,88600,les rouges eaux,48.266297348,6.8223204850000005,vosges,88,grand est,Grand Est
88400,rouvres en xaintois,88500,rouvres en xaintois,48.304512972,6.022892166,vosges,88,grand est,Grand Est
88404,rozieres sur mouzon,88320,rozieres sur mouzon,48.114924432,5.719973487,vosges,88,grand est,Grand Est
88410,ste barbe,88700,ste barbe,48.392701098,6.752263821,vosges,88,grand est,Grand Est
88419,st jean d ormont,88210,st jean d ormont,48.329932038,6.988424624,vosges,88,grand est,Grand Est
88425,st maurice sur mortagne,88700,st maurice sur mortagne,48.391565348,6.574207257,vosges,88,grand est,Grand Est
88429,st nabord,88200,st nabord,48.036138743,6.556307773,vosges,88,grand est,Grand Est
88430,st ouen les parey,88140,st ouen les parey,48.173336028,5.778936742,vosges,88,grand est,Grand Est
88432,st pierremont,88700,st pierremont,48.440049908,6.583421056,vosges,88,grand est,Grand Est
88435,st remy,88480,st remy,48.342797107,6.814240603,vosges,88,grand est,Grand Est
88439,sanchey,88390,sanchey,48.166826564,6.367993638,vosges,88,grand est,Grand Est
88442,sapois,88120,sapois,48.035544297,6.781927935,vosges,88,grand est,Grand Est
88446,saulxures les bulgneville,88140,saulxures les bulgneville,48.192321551,5.815309318,vosges,88,grand est,Grand Est
88447,saulxures sur moselotte,88290,saulxures sur moselotte,47.951441445,6.775218577,vosges,88,grand est,Grand Est
88453,seraumont,88630,seraumont,48.431076509,5.608028476,vosges,88,grand est,Grand Est
88463,taintrux,88100,taintrux,48.250064907,6.883593219,vosges,88,grand est,Grand Est
88465,thaon les vosges,88150,thaon les vosges,48.252126542,6.423617381,vosges,88,grand est,Grand Est
88467,thiefosse,88290,thiefosse,47.965990809,6.730454289,vosges,88,grand est,Grand Est
88470,le tholy,88530,le tholy,48.087601238,6.738612736,vosges,88,grand est,Grand Est
88478,tranqueville graux,88300,tranqueville graux,48.439135976,5.846059911,vosges,88,grand est,Grand Est
88484,uzemain,88220,uzemain,48.101728216,6.344314419,vosges,88,grand est,Grand Est
88488,valfroicourt,88270,valfroicourt,48.195536318,6.088668768,vosges,88,grand est,Grand Est
88492,le valtin,88230,le valtin,48.088264417,7.028740956,vosges,88,grand est,Grand Est
88493,varmonzey,88450,varmonzey,48.323054763,6.280796031,vosges,88,grand est,Grand Est
88497,vaxoncourt,88330,vaxoncourt,48.287351531,6.419991701,vosges,88,grand est,Grand Est
88498,vecoux,88200,vecoux,47.969586715,6.662932476,vosges,88,grand est,Grand Est
88501,le vermont,88210,le vermont,48.388628117,7.067444713,vosges,88,grand est,Grand Est
88505,vienville,88430,vienville,48.177431272,6.844201861,vosges,88,grand est,Grand Est
88506,vieux moulin,88210,vieux moulin,48.392502085,7.006326027,vosges,88,grand est,Grand Est
88512,vimenil,88600,vimenil,48.216994419,6.639041786,vosges,88,grand est,Grand Est
88518,viviers les offroicourt,88500,viviers les offroicourt,48.268840952,6.017598434,vosges,88,grand est,Grand Est
88531,xonrupt longemer,88400,xonrupt longemer,48.071782438,6.953659925,vosges,88,grand est,Grand Est
88002,aheville,88500,aheville,48.284847582,6.199840423,vosges,88,grand est,Grand Est
88012,archettes,88380,archettes,48.132509524,6.549290419,vosges,88,grand est,Grand Est
88017,aulnois,88300,aulnois,48.261569711,5.777290676,vosges,88,grand est,Grand Est
88028,la baffe,88460,la baffe,48.159033196,6.560912354,vosges,88,grand est,Grand Est
88029,la voge les bains,88240,la voge les bains,48.015014927,6.252987176,vosges,88,grand est,Grand Est
88035,barbey seroux,88640,barbey seroux,48.131288406,6.847040772,vosges,88,grand est,Grand Est
88042,bazien,88700,bazien,48.414417593,6.675718989,vosges,88,grand est,Grand Est
88043,bazoilles et menil,88500,bazoilles et menil,48.259111181,6.10377554,vosges,88,grand est,Grand Est
88044,bazoilles sur meuse,88300,bazoilles sur meuse,48.301474733,5.650457113,vosges,88,grand est,Grand Est
88046,beaumenil,88600,beaumenil,48.171480696,6.722168757,vosges,88,grand est,Grand Est
88053,belval,88210,belval,48.408924192,7.073658381,vosges,88,grand est,Grand Est
88058,biecourt,88170,biecourt,48.324964191,5.953622175,vosges,88,grand est,Grand Est
88066,boulaincourt,88500,boulaincourt,48.372580687,6.086228166,vosges,88,grand est,Grand Est
88074,brechainville,88350,brechainville,48.363612718,5.50588047,vosges,88,grand est,Grand Est
88083,certilleux,88300,certilleux,48.317065135,5.735424734,vosges,88,grand est,Grand Est
88084,chamagne,88130,chamagne,48.408233035,6.292721148,vosges,88,grand est,Grand Est
88090,charmes,88130,charmes,48.384835262,6.318579588,vosges,88,grand est,Grand Est
88101,chenimenil,88460,chenimenil,48.137112924,6.598084834,vosges,88,grand est,Grand Est
88110,clezentaine,88700,clezentaine,48.40616746,6.528116446,vosges,88,grand est,Grand Est
88111,coinches,88100,coinches,48.245340864,7.023189078,vosges,88,grand est,Grand Est
88113,combrimont,88490,combrimont,48.274208217,7.075384659,vosges,88,grand est,Grand Est
88118,coussey,88630,coussey,48.413052835,5.667971663,vosges,88,grand est,Grand Est
88120,la croix aux mines,88520,la croix aux mines,48.201717029,7.061540368,vosges,88,grand est,Grand Est
88139,dombasle en xaintois,88500,dombasle en xaintois,48.305421595,5.993577211,vosges,88,grand est,Grand Est
88142,domevre sur aviere,88390,domevre sur aviere,48.222232511,6.388426115,vosges,88,grand est,Grand Est
88146,domjulien,88800,domjulien,48.255174875,5.994891119,vosges,88,grand est,Grand Est
88158,eloyes,88510,eloyes,48.093124947,6.620032629,vosges,88,grand est,Grand Est
88159,entre deux eaux,88650,entre deux eaux,48.237528775,6.999715864,vosges,88,grand est,Grand Est
88161,escles,88260,escles,48.117949126,6.175011062,vosges,88,grand est,Grand Est
88163,essegney,88130,essegney,48.376099173,6.332003828,vosges,88,grand est,Grand Est
88169,fays,88600,fays,48.196925573,6.668874712,vosges,88,grand est,Grand Est
88170,ferdrupt,88360,ferdrupt,47.911218184,6.719779894,vosges,88,grand est,Grand Est
